gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022301212,20231206/OKCHOU,2023-12-06,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612760,HOU,OKC,110,101,23-24
0022301213,20231206/UTADAL,2023-12-06,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612762,DAL,UTA,147,97,23-24
0022301214,20231206/PORGSW,2023-12-06,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612757,GSW,POR,110,106,23-24
0022301215,20231206/DENLAC,2023-12-06,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612743,LAC,DEN,111,102,23-24
0022301229,20231207/INDMIL,2023-12-07,17:00:00,,T-Mobile Arena,Las Vegas,3,Final,1610612749,1610612754,MIL,IND,119,128,23-24
0022301230,20231207/NOPLAL,2023-12-07,21:00:00,,T-Mobile Arena,Las Vegas,3,Final,1610612747,1610612740,LAL,NOP,133,89,23-24
0022301216,20231208/TORCHA,2023-12-08,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612761,CHA,TOR,119,116,23-24
0022301217,20231208/DETORL,2023-12-08,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612765,ORL,DET,123,91,23-24
0022301218,20231208/ATLPHI,2023-12-08,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612737,PHI,ATL,125,114,23-24
0022301219,20231208/WASBKN,2023-12-08,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612764,BKN,WAS,124,97,23-24
0022301227,20231208/NYKBOS,2023-12-08,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612752,BOS,NYK,133,123,23-24
0022301220,20231208/CLEMIA,2023-12-08,20:00:00,,Kaseya Center,Miami,3,Final,1610612748,1610612739,MIA,CLE,99,111,23-24
0022301221,20231208/MINMEM,2023-12-08,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612750,MEM,MIN,103,127,23-24
0022301222,20231208/GSWOKC,2023-12-08,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612744,OKC,GSW,138,136,23-24
0022301223,20231208/CHISAS,2023-12-08,20:30:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612741,SAS,CHI,112,121,23-24
0022301224,20231208/HOUDEN,2023-12-08,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612745,DEN,HOU,106,114,23-24
0022301228,20231208/SACPHX,2023-12-08,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612758,PHX,SAC,106,114,23-24
0022301225,20231208/LACUTA,2023-12-08,22:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612746,UTA,LAC,103,117,23-24
0022301226,20231208/DALPOR,2023-12-08,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612742,POR,DAL,112,125,23-24
0062300001,20231209/INDLAL,2023-12-09,20:30:00,,T-Mobile Arena,Las Vegas,3,Final,1610612747,1610612754,LAL,IND,123,109,23-24
0022300292,20231211/MIACHA,2023-12-11,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612748,CHA,MIA,114,116,23-24
0022300293,20231211/INDDET,2023-12-11,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612754,DET,IND,123,131,23-24
0022300294,20231211/CLEORL,2023-12-11,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612739,ORL,CLE,104,94,23-24
0022300295,20231211/WASPHI,2023-12-11,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612764,PHI,WAS,146,101,23-24
0022300296,20231211/DENATL,2023-12-11,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612743,ATL,DEN,122,129,23-24
0022300297,20231211/TORNYK,2023-12-11,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612761,NYK,TOR,136,130,23-24
0022300298,20231211/SASHOU,2023-12-11,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612759,HOU,SAS,93,82,23-24
0022300299,20231211/DALMEM,2023-12-11,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612742,MEM,DAL,113,120,23-24
0022300300,20231211/CHIMIL,2023-12-11,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612741,MIL,CHI,133,129,23-24
0022300301,20231211/MINNOP,2023-12-11,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612750,NOP,MIN,121,107,23-24
0022300302,20231211/UTAOKC,2023-12-11,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612762,OKC,UTA,134,120,23-24
0022300303,20231211/BKNSAC,2023-12-11,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612751,SAC,BKN,131,118,23-24
0022300304,20231211/PORLAC,2023-12-11,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612757,LAC,POR,132,127,23-24
0022300305,20231212/CLEBOS,2023-12-12,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612739,BOS,CLE,120,113,23-24
0022300306,20231212/LALDAL,2023-12-12,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612747,DAL,LAL,127,125,23-24
0022300307,20231212/DENCHI,2023-12-12,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612743,CHI,DEN,106,114,23-24
0022300308,20231212/GSWPHX,2023-12-12,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612744,PHX,GSW,119,116,23-24
0022300309,20231212/SACLAC,2023-12-12,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612758,LAC,SAC,119,99,23-24
0022300310,20231213/PHIDET,2023-12-13,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612755,DET,PHI,111,129,23-24
0022300311,20231213/NOPWAS,2023-12-13,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612740,WAS,NOP,122,142,23-24
0022300312,20231213/CHAMIA,2023-12-13,19:30:00,,Kaseya Center,Miami,3,Final,1610612748,1610612766,MIA,CHA,115,104,23-24
0022300313,20231213/ATLTOR,2023-12-13,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612737,TOR,ATL,135,128,23-24
0022300314,20231213/MEMHOU,2023-12-13,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612763,HOU,MEM,117,104,23-24
0022300315,20231213/INDMIL,2023-12-13,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612754,MIL,IND,140,126,23-24
0022300316,20231213/LALSAS,2023-12-13,20:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612747,SAS,LAL,119,122,23-24
0022300317,20231213/BKNPHX,2023-12-13,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612751,PHX,BKN,112,116,23-24
0022300318,20231213/NYKUTA,2023-12-13,21:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612752,UTA,NYK,117,113,23-24
0022300319,20231214/CLEBOS,2023-12-14,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612739,BOS,CLE,116,107,23-24
0022300320,20231214/CHIMIA,2023-12-14,19:30:00,,Kaseya Center,Miami,3,Final,1610612748,1610612741,MIA,CHI,116,124,23-24
0022300321,20231214/MINDAL,2023-12-14,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612750,DAL,MIN,101,119,23-24
0022300322,20231214/BKNDEN,2023-12-14,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612751,DEN,BKN,124,101,23-24
0022300323,20231214/UTAPOR,2023-12-14,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612762,POR,UTA,114,122,23-24
0022300324,20231214/OKCSAC,2023-12-14,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612760,SAC,OKC,128,123,23-24
0022300325,20231214/GSWLAC,2023-12-14,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612744,LAC,GSW,121,113,23-24
0022300326,20231215/NOPCHA,2023-12-15,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612740,CHA,NOP,107,112,23-24
0022300327,20231215/DETPHI,2023-12-15,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612765,PHI,DET,124,92,23-24
0022300328,20231215/INDWAS,2023-12-15,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612754,WAS,IND,137,123,23-24
0022300329,20231215/ORLBOS,2023-12-15,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,128,111,23-24
0022300330,20231215/ATLTOR,2023-12-15,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612737,TOR,ATL,104,125,23-24
0022300331,20231215/LALSAS,2023-12-15,19:30:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612747,SAS,LAL,129,115,23-24
0022300332,20231215/HOUMEM,2023-12-15,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612745,MEM,HOU,96,103,23-24
0022300333,20231215/NYKPHX,2023-12-15,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612752,PHX,NYK,122,139,23-24
0022300334,20231216/DETMIL,2023-12-16,18:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612765,MIL,DET,146,114,23-24
0022300335,20231216/PHICHA,2023-12-16,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612755,CHA,PHI,82,135,23-24
0022300336,20231216/ATLCLE,2023-12-16,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612737,CLE,ATL,127,119,23-24
0022300337,20231216/CHIMIA,2023-12-16,20:00:00,,Kaseya Center,Miami,3,Final,1610612748,1610612741,MIA,CHI,118,116,23-24
0022300338,20231216/INDMIN,2023-12-16,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612754,MIN,IND,127,109,23-24
0022300339,20231216/BKNGSW,2023-12-16,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612751,GSW,BKN,124,120,23-24
0022300340,20231216/OKCDEN,2023-12-16,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612760,DEN,OKC,117,118,23-24
0022300341,20231216/DALPOR,2023-12-16,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612742,POR,DAL,120,131,23-24
0022300342,20231216/UTASAC,2023-12-16,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612762,SAC,UTA,125,104,23-24
0022300343,20231216/NYKLAC,2023-12-16,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612752,LAC,NYK,144,122,23-24
0022300344,20231217/ORLBOS,2023-12-17,15:00:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,114,97,23-24
0022300345,20231217/NOPSAS,2023-12-17,15:30:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612740,SAS,NOP,110,146,23-24
0022300346,20231217/HOUMIL,2023-12-17,19:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612745,MIL,HOU,128,119,23-24
0022300347,20231217/WASPHX,2023-12-17,20:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612764,PHX,WAS,112,108,23-24
0022300348,20231217/GSWPOR,2023-12-17,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612744,POR,GSW,114,118,23-24
0022300349,20231218/HOUCLE,2023-12-18,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612745,CLE,HOU,135,130,23-24
0022300350,20231218/LACIND,2023-12-18,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612746,IND,LAC,127,151,23-24
0022300351,20231218/CHIPHI,2023-12-18,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612741,PHI,CHI,104,108,23-24
0022300352,20231218/DETATL,2023-12-18,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612765,ATL,DET,130,124,23-24
0022300353,20231218/MINMIA,2023-12-18,19:30:00,,Kaseya Center,Miami,3,Final,1610612748,1610612750,MIA,MIN,108,112,23-24
0022300354,20231218/CHATOR,2023-12-18,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612766,TOR,CHA,114,99,23-24
0022300355,20231218/MEMOKC,2023-12-18,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612763,OKC,MEM,116,97,23-24
0022300356,20231218/DALDEN,2023-12-18,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612742,DEN,DAL,130,104,23-24
0022300357,20231218/BKNUTA,2023-12-18,21:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612751,UTA,BKN,125,108,23-24
0022300358,20231218/WASSAC,2023-12-18,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612764,SAC,WAS,143,131,23-24
0022300359,20231218/NYKLAL,2023-12-18,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612752,LAL,NYK,109,114,23-24
0022300360,20231219/MEMNOP,2023-12-19,19:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612763,NOP,MEM,113,115,23-24
0022300361,20231219/SASMIL,2023-12-19,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612759,MIL,SAS,132,119,23-24
0022300362,20231219/BOSGSW,2023-12-19,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612738,GSW,BOS,132,126,23-24
0022300363,20231219/PHXPOR,2023-12-19,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612756,POR,PHX,109,104,23-24
0022300364,20231220/UTACLE,2023-12-20,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612762,CLE,UTA,124,116,23-24
0022300365,20231220/CHAIND,2023-12-20,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612766,IND,CHA,144,113,23-24
0022300366,20231220/MIAORL,2023-12-20,19:00:00,,Kia Center,Orlando,3,Final,1610612753,1610612748,ORL,MIA,106,115,23-24
0022300367,20231220/MINPHI,2023-12-20,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612750,PHI,MIN,127,113,23-24
0022300368,20231220/NYKBKN,2023-12-20,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612752,BKN,NYK,102,121,23-24
0022300369,20231220/DENTOR,2023-12-20,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612743,TOR,DEN,104,113,23-24
0022300370,20231220/LALCHI,2023-12-20,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612747,CHI,LAL,124,108,23-24
0022300371,20231220/ATLHOU,2023-12-20,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612737,HOU,ATL,127,134,23-24
0022300372,20231220/LACDAL,2023-12-20,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612746,DAL,LAC,111,120,23-24
0022300373,20231220/BOSSAC,2023-12-20,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612738,SAC,BOS,119,144,23-24
0022300374,20231221/UTADET,2023-12-21,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612762,DET,UTA,111,119,23-24
0022300375,20231221/NOPCLE,2023-12-21,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612740,CLE,NOP,104,123,23-24
0022300376,20231221/SASCHI,2023-12-21,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612759,CHI,SAS,114,95,23-24
0022300377,20231221/INDMEM,2023-12-21,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612754,MEM,IND,116,103,23-24
0022300378,20231221/ORLMIL,2023-12-21,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612753,MIL,ORL,118,114,23-24
0022300379,20231221/LACOKC,2023-12-21,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612746,OKC,LAC,134,115,23-24
0022300380,20231221/LALMIN,2023-12-21,21:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612747,MIN,LAL,118,111,23-24
0022300381,20231221/WASPOR,2023-12-21,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612764,POR,WAS,117,118,23-24
0022300382,20231222/TORPHI,2023-12-22,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612761,PHI,TOR,121,111,23-24
0022300383,20231222/DENBKN,2023-12-22,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612743,BKN,DEN,117,122,23-24
0022300384,20231222/ATLMIA,2023-12-22,20:00:00,,Kaseya Center,Miami,3,Final,1610612748,1610612737,MIA,ATL,122,113,23-24
0022300385,20231222/DALHOU,2023-12-22,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612742,HOU,DAL,122,96,23-24
0022300386,20231222/WASGSW,2023-12-22,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612764,GSW,WAS,129,118,23-24
0022300387,20231222/PHXSAC,2023-12-22,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612756,SAC,PHX,120,105,23-24
0022300388,20231223/MILNYK,2023-12-23,12:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612749,NYK,MIL,111,130,23-24
0022300389,20231223/BOSLAC,2023-12-23,15:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612738,LAC,BOS,108,145,23-24
0022300390,20231223/DENCHA,2023-12-23,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612743,CHA,DEN,95,102,23-24
0022300391,20231223/ORLIND,2023-12-23,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612753,IND,ORL,110,117,23-24
0022300392,20231223/HOUNOP,2023-12-23,19:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612745,NOP,HOU,104,106,23-24
0022300393,20231223/MEMATL,2023-12-23,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612763,ATL,MEM,119,125,23-24
0022300394,20231223/DETBKN,2023-12-23,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612765,BKN,DET,126,115,23-24
0022300395,20231223/UTATOR,2023-12-23,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612762,TOR,UTA,119,126,23-24
0022300396,20231223/CLECHI,2023-12-23,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612739,CHI,CLE,95,109,23-24
0022300397,20231223/LALOKC,2023-12-23,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612747,OKC,LAL,120,129,23-24
0022300398,20231223/SASDAL,2023-12-23,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612759,DAL,SAS,144,119,23-24
0022300399,20231223/PORGSW,2023-12-23,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612757,GSW,POR,126,106,23-24
0022300400,20231223/MINSAC,2023-12-23,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612750,SAC,MIN,98,110,23-24
0022300401,20231225/MILNYK,2023-12-25,12:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612749,NYK,MIL,129,122,23-24
0022300402,20231225/GSWDEN,2023-12-25,14:30:00,,Ball Arena,Denver,3,Final,1610612743,1610612744,DEN,GSW,120,114,23-24
0022300403,20231225/BOSLAL,2023-12-25,17:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612738,LAL,BOS,115,126,23-24
0022300404,20231225/PHIMIA,2023-12-25,20:00:00,,Kaseya Center,Miami,3,Final,1610612748,1610612755,MIA,PHI,119,113,23-24
0022300405,20231225/DALPHX,2023-12-25,22:30:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612742,PHX,DAL,114,128,23-24
0022300406,20231226/BKNDET,2023-12-26,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612751,DET,BKN,112,118,23-24
0022300407,20231226/ORLWAS,2023-12-26,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612753,WAS,ORL,119,127,23-24
0022300408,20231226/ATLCHI,2023-12-26,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612737,CHI,ATL,118,113,23-24
0022300409,20231226/INDHOU,2023-12-26,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612754,HOU,IND,117,123,23-24
0022300410,20231226/MEMNOP,2023-12-26,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612763,NOP,MEM,115,116,23-24
0022300411,20231226/MINOKC,2023-12-26,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612750,OKC,MIN,129,106,23-24
0022300412,20231226/UTASAS,2023-12-26,20:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612762,SAS,UTA,118,130,23-24
0022300413,20231226/SACPOR,2023-12-26,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612758,POR,SAC,130,113,23-24
0022300414,20231226/CHALAC,2023-12-26,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612766,LAC,CHA,113,104,23-24
0022300415,20231227/PHIORL,2023-12-27,19:00:00,,Kia Center,Orlando,3,Final,1610612753,1610612755,ORL,PHI,92,112,23-24
0022300416,20231227/TORWAS,2023-12-27,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612761,WAS,TOR,102,132,23-24
0022300417,20231227/MILBKN,2023-12-27,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612749,BKN,MIL,122,144,23-24
0022300418,20231227/PHXHOU,2023-12-27,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612756,HOU,PHX,113,129,23-24
0022300419,20231227/NYKOKC,2023-12-27,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612752,OKC,NYK,129,120,23-24
0022300420,20231227/CLEDAL,2023-12-27,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612739,DAL,CLE,110,113,23-24
0022300421,20231228/DETBOS,2023-12-28,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612765,BOS,DET,128,122,23-24
0022300422,20231228/INDCHI,2023-12-28,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612754,CHI,IND,104,120,23-24
0022300423,20231228/DALMIN,2023-12-28,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612742,MIN,DAL,118,110,23-24
0022300424,20231228/UTANOP,2023-12-28,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612762,NOP,UTA,112,105,23-24
0022300425,20231228/MEMDEN,2023-12-28,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612763,DEN,MEM,142,105,23-24
0022300426,20231228/MIAGSW,2023-12-28,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612748,GSW,MIA,102,114,23-24
0022300427,20231228/SASPOR,2023-12-28,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612759,POR,SAS,105,118,23-24
0022300428,20231228/CHALAL,2023-12-28,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612766,LAL,CHA,133,112,23-24
0022300429,20231229/NYKORL,2023-12-29,19:00:00,,Kia Center,Orlando,3,Final,1610612753,1610612752,ORL,NYK,117,108,23-24
0022300430,20231229/BKNWAS,2023-12-29,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612751,WAS,BKN,110,104,23-24
0022300431,20231229/SACATL,2023-12-29,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612758,ATL,SAC,110,117,23-24
0022300432,20231229/TORBOS,2023-12-29,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612761,BOS,TOR,120,118,23-24
0022300433,20231229/MILCLE,2023-12-29,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612749,CLE,MIL,111,119,23-24
0022300434,20231229/PHIHOU,2023-12-29,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612755,HOU,PHI,127,131,23-24
0022300435,20231229/OKCDEN,2023-12-29,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612760,DEN,OKC,93,119,23-24
0022300436,20231229/CHAPHX,2023-12-29,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612766,PHX,CHA,133,119,23-24
0022300437,20231229/SASPOR,2023-12-29,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612759,POR,SAS,134,128,23-24
0022300438,20231229/MEMLAC,2023-12-29,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612763,LAC,MEM,117,106,23-24
0022300439,20231230/MIAUTA,2023-12-30,17:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612748,UTA,MIA,117,109,23-24
0022300440,20231230/TORDET,2023-12-30,18:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612761,DET,TOR,129,127,23-24
0022300441,20231230/NYKIND,2023-12-30,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612752,IND,NYK,140,126,23-24
0022300442,20231230/PHICHI,2023-12-30,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612755,CHI,PHI,105,92,23-24
0022300443,20231230/LALMIN,2023-12-30,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612747,MIN,LAL,108,106,23-24
0022300444,20231230/DALGSW,2023-12-30,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612742,GSW,DAL,122,132,23-24
0022300445,20231231/ATLWAS,2023-12-31,15:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612737,WAS,ATL,126,130,23-24
0022300446,20231231/LALNOP,2023-12-31,19:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612747,NOP,LAL,129,109,23-24
0022300447,20231231/BKNOKC,2023-12-31,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612751,OKC,BKN,124,108,23-24
0022300448,20231231/BOSSAS,2023-12-31,19:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612738,SAS,BOS,101,134,23-24
0022300449,20231231/SACMEM,2023-12-31,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612758,MEM,SAC,92,123,23-24
0022300450,20231231/ORLPHX,2023-12-31,20:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612753,PHX,ORL,112,107,23-24
0022300451,20240101/MINNYK,2024-01-01,15:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612750,NYK,MIN,112,106,23-24
0022300452,20240101/CLETOR,2024-01-01,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612739,TOR,CLE,124,121,23-24
0022300453,20240101/DETHOU,2024-01-01,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612765,HOU,DET,136,113,23-24
0022300454,20240101/INDMIL,2024-01-01,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612754,MIL,IND,113,122,23-24
0022300455,20240101/CHADEN,2024-01-01,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612766,DEN,CHA,111,93,23-24
0022300456,20240101/PORPHX,2024-01-01,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612757,PHX,POR,109,88,23-24
0022300457,20240101/DALUTA,2024-01-01,21:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612742,UTA,DAL,127,90,23-24
0022300458,20240101/MIALAC,2024-01-01,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612748,LAC,MIA,121,104,23-24
0022300459,20240102/CHIPHI,2024-01-02,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612741,PHI,CHI,110,97,23-24
