gameId,gameCode,gameStatusText,gameDateTimeEst,weekNumber,weekName,ifNecessary,seriesText,seriesGameNumber,arenaName,arenaCity,postponedStatus,branchLink,homeTeam.teamTricode,awayTeam.teamTricode,homeTeam.teamId,awayTeam.teamId,homeTeam.score,awayTeam.score
0022400885,20250304/GSWNYK,7:30 pm ET,2025-03-04T19:30:00Z,20,Week 20,False,,,Madison Square Garden,New York,A,,NYK,GSW,1610612752,1610612744,0,0
0022400886,20250304/CLECHI,8:00 pm ET,2025-03-04T20:00:00Z,20,Week 20,False,,,United Center,Chicago,A,,CHI,CLE,1610612741,1610612739,0,0
0022400887,20250304/PHIMIN,8:00 pm ET,2025-03-04T20:00:00Z,20,Week 20,False,,,Target Center,Minneapolis,A,,MIN,PHI,1610612750,1610612755,0,0
0022400888,20250304/BKNSAS,8:30 pm ET,2025-03-04T20:30:00Z,20,Week 20,False,,,Frost Bank Center,San Antonio,A,,SAS,BKN,1610612759,1610612751,0,0
0022400889,20250304/LACPHX,10:00 pm ET,2025-03-04T22:00:00Z,20,Week 20,False,,,Footprint Center,Phoenix,A,,PHX,LAC,1610612756,1610612746,0,0
0022400890,20250304/NOPLAL,10:30 pm ET,2025-03-04T22:30:00Z,20,Week 20,False,,,Crypto.com Arena,Los Angeles,A,,LAL,NOP,1610612747,1610612740,0,0
0022400891,20250305/PORBOS,7:00 pm ET,2025-03-05T19:00:00Z,20,Week 20,False,,,TD Garden,Boston,A,,BOS,POR,1610612738,1610612757,0,0
0022400892,20250305/MINCHA,7:00 pm ET,2025-03-05T19:00:00Z,20,Week 20,False,,,Spectrum Center,Charlotte,A,,CHA,MIN,1610612766,1610612750,0,0
0022400893,20250305/MIACLE,7:00 pm ET,2025-03-05T19:00:00Z,20,Week 20,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,MIA,1610612739,1610612748,0,0
0022400894,20250305/UTAWAS,7:00 pm ET,2025-03-05T19:00:00Z,20,Week 20,False,,,Capital One Arena,Washington,A,,WAS,UTA,1610612764,1610612762,0,0
0022400895,20250305/OKCMEM,8:00 pm ET,2025-03-05T20:00:00Z,20,Week 20,False,,,FedExForum,Memphis,A,,MEM,OKC,1610612763,1610612760,0,0
0022400896,20250305/SACDEN,9:00 pm ET,2025-03-05T21:00:00Z,20,Week 20,False,,,Ball Arena,Denver,A,,DEN,SAC,1610612743,1610612758,0,0
0022400897,20250305/DALMIL,9:30 pm ET,2025-03-05T21:30:00Z,20,Week 20,False,,,Fiserv Forum,Milwaukee,A,,MIL,DAL,1610612749,1610612742,0,0
0022400898,20250305/DETLAC,10:30 pm ET,2025-03-05T22:30:00Z,20,Week 20,False,,,Intuit Dome,Inglewood,A,,LAC,DET,1610612746,1610612765,0,0
0022400899,20250306/INDATL,7:30 pm ET,2025-03-06T19:30:00Z,20,Week 20,False,,,State Farm Arena,Atlanta,A,,ATL,IND,1610612737,1610612754,0,0
0022400900,20250306/PHIBOS,7:30 pm ET,2025-03-06T19:30:00Z,20,Week 20,False,,,TD Garden,Boston,A,,BOS,PHI,1610612738,1610612755,0,0
0022400901,20250306/GSWBKN,7:30 pm ET,2025-03-06T19:30:00Z,20,Week 20,False,,,Barclays Center,Brooklyn,A,,BKN,GSW,1610612751,1610612744,0,0
0022400902,20250306/HOUNOP,8:00 pm ET,2025-03-06T20:00:00Z,20,Week 20,False,,,Smoothie King Center,New Orleans,A,,NOP,HOU,1610612740,1610612745,0,0
0022400903,20250306/NYKLAL,10:00 pm ET,2025-03-06T22:00:00Z,20,Week 20,False,,,Crypto.com Arena,Los Angeles,A,,LAL,NYK,1610612747,1610612752,0,0
0022400904,20250307/CLECHA,7:00 pm ET,2025-03-07T19:00:00Z,20,Week 20,False,,,Spectrum Center,Charlotte,A,,CHA,CLE,1610612766,1610612739,0,0
0022400905,20250307/UTATOR,7:30 pm ET,2025-03-07T19:30:00Z,20,Week 20,False,,,Scotiabank Arena,Toronto,A,,TOR,UTA,1610612761,1610612762,0,0
0022400906,20250307/MEMDAL,7:30 pm ET,2025-03-07T19:30:00Z,20,Week 20,False,,,American Airlines Center,Dallas,A,,DAL,MEM,1610612742,1610612763,0,0
0022400907,20250307/MINMIA,8:00 pm ET,2025-03-07T20:00:00Z,20,Week 20,False,,,Kaseya Center,Miami,A,,MIA,MIN,1610612748,1610612750,0,0
0022400908,20250307/POROKC,8:00 pm ET,2025-03-07T20:00:00Z,20,Week 20,False,,,Paycom Center,Oklahoma City,A,,OKC,POR,1610612760,1610612757,0,0
0022400909,20250307/PHXDEN,10:00 pm ET,2025-03-07T22:00:00Z,20,Week 20,False,,,Ball Arena,Denver,A,,DEN,PHX,1610612743,1610612756,0,0
0022400910,20250307/SASSAC,10:00 pm ET,2025-03-07T22:00:00Z,20,Week 20,False,,,Golden 1 Center,Sacramento,A,,SAC,SAS,1610612758,1610612759,0,0
0022400911,20250307/NYKLAC,10:30 pm ET,2025-03-07T22:30:00Z,20,Week 20,False,,,Intuit Dome,Inglewood,A,,LAC,NYK,1610612746,1610612752,0,0
0022400912,20250308/BKNCHA,6:00 pm ET,2025-03-08T18:00:00Z,20,Week 20,False,,,Spectrum Center,Charlotte,A,,CHA,BKN,1610612766,1610612751,0,0
0022400913,20250308/NOPHOU,7:00 pm ET,2025-03-08T19:00:00Z,20,Week 20,False,,,Toyota Center,Houston,A,,HOU,NOP,1610612745,1610612740,0,0
0022400914,20250308/INDATL,7:30 pm ET,2025-03-08T19:30:00Z,20,Week 20,False,,,State Farm Arena,Atlanta,A,,ATL,IND,1610612737,1610612754,0,0
0022400915,20250308/WASTOR,7:30 pm ET,2025-03-08T19:30:00Z,20,Week 20,False,,,Scotiabank Arena,Toronto,A,,TOR,WAS,1610612761,1610612764,0,0
0022400916,20250308/CHIMIA,8:00 pm ET,2025-03-08T20:00:00Z,20,Week 20,False,,,Kaseya Center,Miami,A,,MIA,CHI,1610612748,1610612741,0,0
0022400917,20250308/ORLMIL,8:00 pm ET,2025-03-08T20:00:00Z,20,Week 20,False,,,Fiserv Forum,Milwaukee,A,,MIL,ORL,1610612749,1610612753,0,0
0022400918,20250308/LALBOS,8:30 pm ET,2025-03-08T20:30:00Z,20,Week 20,False,,,TD Garden,Boston,A,,BOS,LAL,1610612738,1610612747,0,0
0022400919,20250308/DETGSW,8:30 pm ET,2025-03-08T20:30:00Z,20,Week 20,False,,,Chase Center,San Francisco,A,,GSW,DET,1610612744,1610612765,0,0
0022400920,20250309/DENOKC,1:00 pm ET,2025-03-09T13:00:00Z,20,Week 20,False,,,Paycom Center,Oklahoma City,A,,OKC,DEN,1610612760,1610612743,0,0
0022400921,20250309/PHXDAL,3:30 pm ET,2025-03-09T15:30:00Z,20,Week 20,False,,,American Airlines Center,Dallas,A,,DAL,PHX,1610612742,1610612756,0,0
0022400922,20250309/CLEMIL,8:00 pm ET,2025-03-09T20:00:00Z,20,Week 20,False,,,Fiserv Forum,Milwaukee,A,,MIL,CLE,1610612749,1610612739,0,0
0022400923,20250309/MEMNOP,7:00 pm ET,2025-03-09T19:00:00Z,20,Week 20,False,,,Smoothie King Center,New Orleans,A,,NOP,MEM,1610612740,1610612763,0,0
0022400924,20250309/UTAPHI,7:30 pm ET,2025-03-09T19:30:00Z,20,Week 20,False,,,Wells Fargo Center,Philadelphia,A,,PHI,UTA,1610612755,1610612762,0,0
0022400925,20250309/SASMIN,8:00 pm ET,2025-03-09T20:00:00Z,20,Week 20,False,,,Target Center,Minneapolis,A,,MIN,SAS,1610612750,1610612759,0,0
0022400926,20250309/DETPOR,9:00 pm ET,2025-03-09T21:00:00Z,20,Week 20,False,,,Moda Center,Portland,A,,POR,DET,1610612757,1610612765,0,0
0022400927,20250309/SACLAC,9:30 pm ET,2025-03-09T21:30:00Z,20,Week 20,False,,,Intuit Dome,Inglewood,A,,LAC,SAC,1610612746,1610612758,0,0
0022400928,20250310/PHIATL,7:30 pm ET,2025-03-10T19:30:00Z,21,Week 21,False,,,State Farm Arena,Atlanta,A,,ATL,PHI,1610612737,1610612755,0,0
0022400929,20250310/UTABOS,7:30 pm ET,2025-03-10T19:30:00Z,21,Week 21,False,,,TD Garden,Boston,A,,BOS,UTA,1610612738,1610612762,0,0
0022400930,20250310/LALBKN,7:30 pm ET,2025-03-10T19:30:00Z,21,Week 21,False,,,Barclays Center,Brooklyn,A,,BKN,LAL,1610612751,1610612747,0,0
0022400931,20250310/CHAMIA,7:30 pm ET,2025-03-10T19:30:00Z,21,Week 21,False,,,Kaseya Center,Miami,A,,MIA,CHA,1610612748,1610612766,0,0
0022400932,20250310/WASTOR,7:30 pm ET,2025-03-10T19:30:00Z,21,Week 21,False,,,Scotiabank Arena,Toronto,A,,TOR,WAS,1610612761,1610612764,0,0
0022400933,20250310/INDCHI,8:00 pm ET,2025-03-10T20:00:00Z,21,Week 21,False,,,United Center,Chicago,A,,CHI,IND,1610612741,1610612754,0,0
0022400934,20250310/ORLHOU,8:00 pm ET,2025-03-10T20:00:00Z,21,Week 21,False,,,Toyota Center,Houston,A,,HOU,ORL,1610612745,1610612753,0,0
0022400935,20250310/PHXMEM,8:00 pm ET,2025-03-10T20:00:00Z,21,Week 21,False,,,FedExForum,Memphis,A,,MEM,PHX,1610612763,1610612756,0,0
0022400936,20250310/DENOKC,8:00 pm ET,2025-03-10T20:00:00Z,21,Week 21,False,,,Paycom Center,Oklahoma City,A,,OKC,DEN,1610612760,1610612743,0,0
0022400937,20250310/DALSAS,8:30 pm ET,2025-03-10T20:30:00Z,21,Week 21,False,,,Frost Bank Center,San Antonio,A,,SAS,DAL,1610612759,1610612742,0,0
0022400938,20250310/PORGSW,10:00 pm ET,2025-03-10T22:00:00Z,21,Week 21,False,,,Chase Center,San Francisco,A,,GSW,POR,1610612744,1610612757,0,0
0022400939,20250310/NYKSAC,10:30 pm ET,2025-03-10T22:30:00Z,21,Week 21,False,,,Golden 1 Center,Sacramento,A,,SAC,NYK,1610612758,1610612752,0,0
0022400940,20250311/BKNCLE,7:00 pm ET,2025-03-11T19:00:00Z,21,Week 21,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,BKN,1610612739,1610612751,0,0
0022400941,20250311/WASDET,7:00 pm ET,2025-03-11T19:00:00Z,21,Week 21,False,,,Little Caesars Arena,Detroit,A,,DET,WAS,1610612765,1610612764,0,0
0022400942,20250311/MILIND,7:00 pm ET,2025-03-11T19:00:00Z,21,Week 21,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,MIL,1610612754,1610612749,0,0
0022400943,20250311/LACNOP,9:30 pm ET,2025-03-11T21:30:00Z,21,Week 21,False,,,Smoothie King Center,New Orleans,A,,NOP,LAC,1610612740,1610612746,0,0
0022400944,20250312/CHIORL,7:00 pm ET,2025-03-12T19:00:00Z,21,Week 21,False,,,Kia Center,Orlando,A,,ORL,CHI,1610612753,1610612741,0,0
0022400945,20250312/CHAATL,7:30 pm ET,2025-03-12T19:30:00Z,21,Week 21,False,,,State Farm Arena,Atlanta,A,,ATL,CHA,1610612737,1610612766,0,0
0022400946,20250312/OKCBOS,7:30 pm ET,2025-03-12T19:30:00Z,21,Week 21,False,,,TD Garden,Boston,A,,BOS,OKC,1610612738,1610612760,0,0
0022400947,20250312/PHITOR,7:30 pm ET,2025-03-12T19:30:00Z,21,Week 21,False,,,Scotiabank Arena,Toronto,A,,TOR,PHI,1610612761,1610612755,0,0
0022400948,20250312/LACMIA,8:00 pm ET,2025-03-12T20:00:00Z,21,Week 21,False,,,Kaseya Center,Miami,A,,MIA,LAC,1610612748,1610612746,0,0
0022400949,20250312/PHXHOU,8:00 pm ET,2025-03-12T20:00:00Z,21,Week 21,False,,,Toyota Center,Houston,A,,HOU,PHX,1610612745,1610612756,0,0
0022400950,20250312/UTAMEM,8:00 pm ET,2025-03-12T20:00:00Z,21,Week 21,False,,,FedExForum,Memphis,A,,MEM,UTA,1610612763,1610612762,0,0
0022400951,20250312/DALSAS,8:00 pm ET,2025-03-12T20:00:00Z,21,Week 21,False,,,Frost Bank Center,San Antonio,A,,SAS,DAL,1610612759,1610612742,0,0
0022400952,20250312/MINDEN,10:00 pm ET,2025-03-12T22:00:00Z,21,Week 21,False,,,Ball Arena,Denver,A,,DEN,MIN,1610612743,1610612750,0,0
0022400953,20250312/NYKPOR,10:00 pm ET,2025-03-12T22:00:00Z,21,Week 21,False,,,Moda Center,Portland,A,,POR,NYK,1610612757,1610612752,0,0
0022400954,20250313/WASDET,7:00 pm ET,2025-03-13T19:00:00Z,21,Week 21,False,,,Little Caesars Arena,Detroit,A,,DET,WAS,1610612765,1610612764,0,0
0022400955,20250313/LALMIL,7:30 pm ET,2025-03-13T19:30:00Z,21,Week 21,False,,,Fiserv Forum,Milwaukee,A,,MIL,LAL,1610612749,1610612747,0,0
0022400956,20250313/BKNCHI,8:00 pm ET,2025-03-13T20:00:00Z,21,Week 21,False,,,United Center,Chicago,A,,CHI,BKN,1610612741,1610612751,0,0
0022400957,20250313/SACGSW,10:00 pm ET,2025-03-13T22:00:00Z,21,Week 21,False,,,Chase Center,San Francisco,A,,GSW,SAC,1610612744,1610612758,0,0
0022400958,20250314/BOSMIA,7:00 pm ET,2025-03-14T19:00:00Z,21,Week 21,False,,,Kaseya Center,Miami,A,,MIA,BOS,1610612748,1610612738,0,0
0022400959,20250314/INDPHI,7:00 pm ET,2025-03-14T19:00:00Z,21,Week 21,False,,,Wells Fargo Center,Philadelphia,A,,PHI,IND,1610612755,1610612754,0,0
0022400960,20250314/LACATL,7:30 pm ET,2025-03-14T19:30:00Z,21,Week 21,False,,,State Farm Arena,Atlanta,A,,ATL,LAC,1610612737,1610612746,0,0
0022400961,20250314/DALHOU,8:00 pm ET,2025-03-14T20:00:00Z,21,Week 21,False,,,Toyota Center,Houston,A,,HOU,DAL,1610612745,1610612742,0,0
0022400962,20250314/CLEMEM,8:00 pm ET,2025-03-14T20:00:00Z,21,Week 21,False,,,FedExForum,Memphis,A,,MEM,CLE,1610612763,1610612739,0,0
0022400963,20250314/ORLMIN,8:00 pm ET,2025-03-14T20:00:00Z,21,Week 21,False,,,Target Center,Minneapolis,A,,MIN,ORL,1610612750,1610612753,0,0
0022400964,20250314/CHASAS,8:00 pm ET,2025-03-14T20:00:00Z,21,Week 21,False,,,Frost Bank Center,San Antonio,A,,SAS,CHA,1610612759,1610612766,0,0
0022400965,20250314/LALDEN,9:30 pm ET,2025-03-14T21:30:00Z,21,Week 21,False,,,Ball Arena,Denver,A,,DEN,LAL,1610612743,1610612747,0,0
0022400966,20250314/TORUTA,9:30 pm ET,2025-03-14T21:30:00Z,21,Week 21,False,,,Delta Center,Salt Lake City,A,,UTA,TOR,1610612762,1610612761,0,0
0022400967,20250314/SACPHX,10:00 pm ET,2025-03-14T22:00:00Z,21,Week 21,False,,,Footprint Center,Phoenix,A,,PHX,SAC,1610612756,1610612758,0,0
0022400968,20250315/BOSBKN,6:00 pm ET,2025-03-15T18:00:00Z,21,Week 21,False,,,Barclays Center,Brooklyn,A,,BKN,BOS,1610612751,1610612738,0,0
0022400969,20250315/OKCDET,7:00 pm ET,2025-03-15T19:00:00Z,21,Week 21,False,,,Little Caesars Arena,Detroit,A,,DET,OKC,1610612765,1610612760,0,0
0022400970,20250315/CHIHOU,8:00 pm ET,2025-03-15T20:00:00Z,21,Week 21,False,,,Toyota Center,Houston,A,,HOU,CHI,1610612745,1610612741,0,0
0022400971,20250315/MIAMEM,8:00 pm ET,2025-03-15T20:00:00Z,21,Week 21,False,,,FedExForum,Memphis,A,,MEM,MIA,1610612763,1610612748,0,0
0022400972,20250315/INDMIL,8:00 pm ET,2025-03-15T20:00:00Z,21,Week 21,False,,,Fiserv Forum,Milwaukee,A,,MIL,IND,1610612749,1610612754,0,0
0022400973,20250315/NOPSAS,8:30 pm ET,2025-03-15T20:30:00Z,21,Week 21,False,,,Frost Bank Center,San Antonio,A,,SAS,NOP,1610612759,1610612740,0,0
0022400974,20250315/NYKGSW,8:30 pm ET,2025-03-15T20:30:00Z,21,Week 21,False,,,Chase Center,San Francisco,A,,GSW,NYK,1610612744,1610612752,0,0
0022400975,20250315/WASDEN,9:00 pm ET,2025-03-15T21:00:00Z,21,Week 21,False,,,Ball Arena,Denver,A,,DEN,WAS,1610612743,1610612764,0,0
0022400976,20250316/PHIDAL,1:00 pm ET,2025-03-16T13:00:00Z,21,Week 21,False,,,American Airlines Center,Dallas,A,,DAL,PHI,1610612742,1610612755,0,0
0022400977,20250316/PHXLAL,3:30 pm ET,2025-03-16T15:30:00Z,21,Week 21,False,,,Crypto.com Arena,Los Angeles,A,,LAL,PHX,1610612747,1610612756,0,0
0022400978,20250316/ATLBKN,6:00 pm ET,2025-03-16T18:00:00Z,21,Week 21,False,,,Barclays Center,Brooklyn,A,,BKN,ATL,1610612751,1610612737,0,0
0022400979,20250316/ORLCLE,6:00 pm ET,2025-03-16T18:00:00Z,21,Week 21,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,ORL,1610612739,1610612753,0,0
0022400980,20250316/TORPOR,6:00 pm ET,2025-03-16T18:00:00Z,21,Week 21,False,,,Moda Center,Portland,A,,POR,TOR,1610612757,1610612761,0,0
0022400981,20250316/UTAMIN,7:00 pm ET,2025-03-16T19:00:00Z,21,Week 21,False,,,Target Center,Minneapolis,A,,MIN,UTA,1610612750,1610612762,0,0
0022400982,20250316/OKCMIL,9:00 pm ET,2025-03-16T21:00:00Z,21,Week 21,False,,,Fiserv Forum,Milwaukee,A,,MIL,OKC,1610612749,1610612760,0,0
0022400983,20250316/WASLAC,10:00 pm ET,2025-03-16T22:00:00Z,21,Week 21,False,,,Intuit Dome,Inglewood,A,,LAC,WAS,1610612746,1610612764,0,0
0022400984,20250317/MIANYK,7:30 pm ET,2025-03-17T19:30:00Z,22,Week 22,False,,,Madison Square Garden,New York,A,,NYK,MIA,1610612752,1610612748,0,0
0022400985,20250317/PHIHOU,8:00 pm ET,2025-03-17T20:00:00Z,22,Week 22,False,,,Toyota Center,Houston,A,,HOU,PHI,1610612745,1610612755,0,0
0022400986,20250317/INDMIN,8:00 pm ET,2025-03-17T20:00:00Z,22,Week 22,False,,,Target Center,Minneapolis,A,,MIN,IND,1610612750,1610612754,0,0
0022400987,20250317/DETNOP,8:00 pm ET,2025-03-17T20:00:00Z,22,Week 22,False,,,Smoothie King Center,New Orleans,A,,NOP,DET,1610612740,1610612765,0,0
0022400988,20250317/ORLSAS,8:00 pm ET,2025-03-17T20:00:00Z,22,Week 22,False,,,Frost Bank Center,San Antonio,A,,SAS,ORL,1610612759,1610612753,0,0
0022400989,20250317/CHIUTA,9:00 pm ET,2025-03-17T21:00:00Z,22,Week 22,False,,,Delta Center,Salt Lake City,A,,UTA,CHI,1610612762,1610612741,0,0
0022400990,20250317/DENGSW,10:00 pm ET,2025-03-17T22:00:00Z,22,Week 22,False,,,Chase Center,San Francisco,A,,GSW,DEN,1610612744,1610612743,0,0
0022400991,20250317/TORPHX,10:00 pm ET,2025-03-17T22:00:00Z,22,Week 22,False,,,Footprint Center,Phoenix,A,,PHX,TOR,1610612756,1610612761,0,0
0022400992,20250317/MEMSAC,10:00 pm ET,2025-03-17T22:00:00Z,22,Week 22,False,,,Golden 1 Center,Sacramento,A,,SAC,MEM,1610612758,1610612763,0,0
0022400993,20250318/ATLCHA,7:00 pm ET,2025-03-18T19:00:00Z,22,Week 22,False,,,Spectrum Center,Charlotte,A,,CHA,ATL,1610612766,1610612737,0,0
0022400994,20250318/BKNBOS,7:30 pm ET,2025-03-18T19:30:00Z,22,Week 22,False,,,TD Garden,Boston,A,,BOS,BKN,1610612738,1610612751,0,0
0022400995,20250318/WASPOR,10:00 pm ET,2025-03-18T22:00:00Z,22,Week 22,False,,,Moda Center,Portland,A,,POR,WAS,1610612757,1610612764,0,0
0022400996,20250318/MILLAL,10:30 pm ET,2025-03-18T22:30:00Z,22,Week 22,False,,,Crypto.com Arena,Los Angeles,A,,LAL,MIL,1610612747,1610612749,0,0
0022400997,20250318/CLELAC,10:30 pm ET,2025-03-18T22:30:00Z,22,Week 22,False,,,Intuit Dome,Inglewood,A,,LAC,CLE,1610612746,1610612739,0,0
0022400998,20250319/DALIND,7:00 pm ET,2025-03-19T19:00:00Z,22,Week 22,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,DAL,1610612754,1610612742,0,0
0022400999,20250319/HOUORL,7:00 pm ET,2025-03-19T19:00:00Z,22,Week 22,False,,,Kia Center,Orlando,A,,ORL,HOU,1610612753,1610612745,0,0
0022401000,20250319/DETMIA,7:30 pm ET,2025-03-19T19:30:00Z,22,Week 22,False,,,Kaseya Center,Miami,A,,MIA,DET,1610612748,1610612765,0,0
0022401001,20250319/NOPMIN,7:30 pm ET,2025-03-19T19:30:00Z,22,Week 22,False,,,Target Center,Minneapolis,A,,MIN,NOP,1610612750,1610612740,0,0
0022401002,20250319/PHIOKC,8:00 pm ET,2025-03-19T20:00:00Z,22,Week 22,False,,,Paycom Center,Oklahoma City,A,,OKC,PHI,1610612760,1610612755,0,0
0022401003,20250319/NYKSAS,8:00 pm ET,2025-03-19T20:00:00Z,22,Week 22,False,,,Frost Bank Center,San Antonio,A,,SAS,NYK,1610612759,1610612752,0,0
0022401004,20250319/LACUTA,9:00 pm ET,2025-03-19T21:00:00Z,22,Week 22,False,,,Delta Center,Salt Lake City,A,,UTA,LAC,1610612762,1610612746,0,0
0022401005,20250319/TORGSW,10:00 pm ET,2025-03-19T22:00:00Z,22,Week 22,False,,,Chase Center,San Francisco,A,,GSW,TOR,1610612744,1610612761,0,0
0022401006,20250319/DENLAL,10:00 pm ET,2025-03-19T22:00:00Z,22,Week 22,False,,,Crypto.com Arena,Los Angeles,A,,LAL,DEN,1610612747,1610612743,0,0
0022401007,20250319/CHIPHX,10:00 pm ET,2025-03-19T22:00:00Z,22,Week 22,False,,,Footprint Center,Phoenix,A,,PHX,CHI,1610612756,1610612741,0,0
0022401008,20250319/MEMPOR,10:00 pm ET,2025-03-19T22:00:00Z,22,Week 22,False,,,Moda Center,Portland,A,,POR,MEM,1610612757,1610612763,0,0
0022401009,20250319/CLESAC,10:00 pm ET,2025-03-19T22:00:00Z,22,Week 22,False,,,Golden 1 Center,Sacramento,A,,SAC,CLE,1610612758,1610612739,0,0
0022401010,20250320/NYKCHA,7:00 pm ET,2025-03-20T19:00:00Z,22,Week 22,False,,,Spectrum Center,Charlotte,A,,CHA,NYK,1610612766,1610612752,0,0
0022401011,20250320/BKNIND,7:00 pm ET,2025-03-20T19:00:00Z,22,Week 22,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,BKN,1610612754,1610612751,0,0
0022401012,20250320/MILGSW,10:00 pm ET,2025-03-20T22:00:00Z,22,Week 22,False,,,Chase Center,San Francisco,A,,GSW,MIL,1610612744,1610612749,0,0
0022401013,20250320/CHISAC,10:00 pm ET,2025-03-20T22:00:00Z,22,Week 22,False,,,Golden 1 Center,Sacramento,A,,SAC,CHI,1610612758,1610612741,0,0
0022401014,20250321/ORLWAS,7:00 pm ET,2025-03-21T19:00:00Z,22,Week 22,False,,,Capital One Arena,Washington,A,,WAS,ORL,1610612764,1610612753,0,0
0022401015,20250321/HOUMIA,8:00 pm ET,2025-03-21T20:00:00Z,22,Week 22,False,,,Kaseya Center,Miami,A,,MIA,HOU,1610612748,1610612745,0,0
0022401016,20250321/NOPMIN,8:00 pm ET,2025-03-21T20:00:00Z,22,Week 22,False,,,Target Center,Minneapolis,A,,MIN,NOP,1610612750,1610612740,0,0
0022401017,20250321/CHAOKC,8:00 pm ET,2025-03-21T20:00:00Z,22,Week 22,False,,,Paycom Center,Oklahoma City,A,,OKC,CHA,1610612760,1610612766,0,0
0022401018,20250321/PHISAS,8:00 pm ET,2025-03-21T20:00:00Z,22,Week 22,False,,,Frost Bank Center,San Antonio,A,,SAS,PHI,1610612759,1610612755,0,0
0022401019,20250321/DETDAL,8:30 pm ET,2025-03-21T20:30:00Z,22,Week 22,False,,,American Airlines Center,Dallas,A,,DAL,DET,1610612742,1610612765,0,0
0022401020,20250321/BOSUTA,9:30 pm ET,2025-03-21T21:30:00Z,22,Week 22,False,,,Delta Center,Salt Lake City,A,,UTA,BOS,1610612762,1610612738,0,0
0022401021,20250321/CLEPHX,10:00 pm ET,2025-03-21T22:00:00Z,22,Week 22,False,,,Footprint Center,Phoenix,A,,PHX,CLE,1610612756,1610612739,0,0
0022401022,20250321/DENPOR,10:00 pm ET,2025-03-21T22:00:00Z,22,Week 22,False,,,Moda Center,Portland,A,,POR,DEN,1610612757,1610612743,0,0
0022401023,20250321/MEMLAC,10:30 pm ET,2025-03-21T22:30:00Z,22,Week 22,False,,,Intuit Dome,Inglewood,A,,LAC,MEM,1610612746,1610612763,0,0
0022401024,20250322/BKNIND,5:00 pm ET,2025-03-22T17:00:00Z,22,Week 22,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,BKN,1610612754,1610612751,0,0
0022401025,20250322/GSWATL,7:00 pm ET,2025-03-22T19:00:00Z,22,Week 22,False,,,State Farm Arena,Atlanta,A,,ATL,GSW,1610612737,1610612744,0,0
0022401026,20250322/WASNYK,8:00 pm ET,2025-03-22T20:00:00Z,22,Week 22,False,,,Madison Square Garden,New York,A,,NYK,WAS,1610612752,1610612764,0,0
0022401027,20250322/MILSAC,10:00 pm ET,2025-03-22T22:00:00Z,22,Week 22,False,,,Golden 1 Center,Sacramento,A,,SAC,MIL,1610612758,1610612749,0,0
0022401028,20250322/CHILAL,10:30 pm ET,2025-03-22T22:30:00Z,22,Week 22,False,,,Crypto.com Arena,Los Angeles,A,,LAL,CHI,1610612747,1610612741,0,0
0022401029,20250323/NOPDET,3:00 pm ET,2025-03-23T15:00:00Z,22,Week 22,False,,,Little Caesars Arena,Detroit,A,,DET,NOP,1610612765,1610612740,0,0
0022401030,20250323/CLEUTA,3:30 pm ET,2025-03-23T15:30:00Z,22,Week 22,False,,,Delta Center,Salt Lake City,A,,UTA,CLE,1610612762,1610612739,0,0
0022401031,20250323/PHIATL,6:00 pm ET,2025-03-23T18:00:00Z,22,Week 22,False,,,State Farm Arena,Atlanta,A,,ATL,PHI,1610612737,1610612755,0,0
0022401032,20250323/CHAMIA,6:00 pm ET,2025-03-23T18:00:00Z,22,Week 22,False,,,Kaseya Center,Miami,A,,MIA,CHA,1610612748,1610612766,0,0
0022401033,20250323/SASTOR,6:00 pm ET,2025-03-23T18:00:00Z,22,Week 22,False,,,Scotiabank Arena,Toronto,A,,TOR,SAS,1610612761,1610612759,0,0
0022401034,20250323/BOSPOR,6:00 pm ET,2025-03-23T18:00:00Z,22,Week 22,False,,,Moda Center,Portland,A,,POR,BOS,1610612757,1610612738,0,0
0022401035,20250323/DENHOU,7:00 pm ET,2025-03-23T19:00:00Z,22,Week 22,False,,,Toyota Center,Houston,A,,HOU,DEN,1610612745,1610612743,0,0
0022401036,20250323/OKCLAC,9:00 pm ET,2025-03-23T21:00:00Z,22,Week 22,False,,,Intuit Dome,Inglewood,A,,LAC,OKC,1610612746,1610612760,0,0
0022401037,20250324/MININD,7:00 pm ET,2025-03-24T19:00:00Z,23,Week 23,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,MIN,1610612754,1610612750,0,0
0022401038,20250324/LALORL,7:00 pm ET,2025-03-24T19:00:00Z,23,Week 23,False,,,Kia Center,Orlando,A,,ORL,LAL,1610612753,1610612747,0,0
0022401039,20250324/TORWAS,7:00 pm ET,2025-03-24T19:00:00Z,23,Week 23,False,,,Capital One Arena,Washington,A,,WAS,TOR,1610612764,1610612761,0,0
0022401040,20250324/DALBKN,7:30 pm ET,2025-03-24T19:30:00Z,23,Week 23,False,,,Barclays Center,Brooklyn,A,,BKN,DAL,1610612751,1610612742,0,0
