gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022200306,20221128/CHIUTA,2022-11-28,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612741,UTA,CHI,107,114,22-23
0022200307,20221128/PHXSAC,2022-11-28,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612756,SAC,PHX,117,122,22-23
0022200308,20221128/INDLAL,2022-11-28,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612754,LAL,IND,115,116,22-23
0022200309,20221129/NYKDET,2022-11-29,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612752,DET,NYK,110,140,22-23
0022200310,20221129/GSWDAL,2022-11-29,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612744,DAL,GSW,116,113,22-23
0022200311,20221129/LACPOR,2022-11-29,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612746,POR,LAC,112,118,22-23
0022200312,20221130/PHICLE,2022-11-30,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612755,CLE,PHI,113,85,22-23
0022200313,20221130/ATLORL,2022-11-30,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612737,ORL,ATL,108,125,22-23
0022200314,20221130/MIABOS,2022-11-30,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612748,BOS,MIA,134,121,22-23
0022200315,20221130/WASBKN,2022-11-30,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612764,BKN,WAS,113,107,22-23
0022200316,20221130/MILNYK,2022-11-30,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612749,NYK,MIL,103,109,22-23
0022200317,20221130/MEMMIN,2022-11-30,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612763,MIN,MEM,109,101,22-23
0022200318,20221130/TORNOP,2022-11-30,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612761,NOP,TOR,126,108,22-23
0022200319,20221130/SASOKC,2022-11-30,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612759,OKC,SAS,119,111,22-23
0022200320,20221130/HOUDEN,2022-11-30,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612745,DEN,HOU,120,100,22-23
0022200321,20221130/CHIPHX,2022-11-30,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612741,PHX,CHI,132,113,22-23
0022200322,20221130/LACUTA,2022-11-30,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612746,UTA,LAC,125,112,22-23
0022200323,20221130/INDSAC,2022-11-30,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612754,SAC,IND,137,114,22-23
0022200324,20221130/PORLAL,2022-11-30,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612757,LAL,POR,128,109,22-23
0022200325,20221201/DALDET,2022-12-01,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612742,DET,DAL,131,125,22-23
0022200326,20221202/WASCHA,2022-12-02,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612764,CHA,WAS,117,116,22-23
0022200327,20221202/DENATL,2022-12-02,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612743,ATL,DEN,117,109,22-23
0022200328,20221202/MIABOS,2022-12-02,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612748,BOS,MIA,116,120,22-23
0022200329,20221202/TORBKN,2022-12-02,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612761,BKN,TOR,114,105,22-23
0022200330,20221202/ORLCLE,2022-12-02,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612753,CLE,ORL,107,96,22-23
0022200331,20221202/LALMIL,2022-12-02,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612747,MIL,LAL,129,133,22-23
0022200332,20221202/PHIMEM,2022-12-02,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612755,MEM,PHI,117,109,22-23
0022200333,20221202/NOPSAS,2022-12-02,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612740,SAS,NOP,99,117,22-23
0022200334,20221202/HOUPHX,2022-12-02,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612745,PHX,HOU,121,122,22-23
0022200335,20221202/INDUTA,2022-12-02,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612754,UTA,IND,139,119,22-23
0022200336,20221202/CHIGSW,2022-12-02,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612741,GSW,CHI,119,111,22-23
0022200337,20221203/DALNYK,2022-12-03,12:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612742,NYK,DAL,100,121,22-23
0022200338,20221203/SACLAC,2022-12-03,16:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612758,LAC,SAC,96,123,22-23
0022200339,20221203/MILCHA,2022-12-03,18:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612749,CHA,MIL,96,105,22-23
0022200340,20221203/ORLTOR,2022-12-03,20:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612753,TOR,ORL,121,108,22-23
0022200341,20221203/OKCMIN,2022-12-03,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612760,MIN,OKC,128,135,22-23
0022200342,20221203/HOUGSW,2022-12-03,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612745,GSW,HOU,120,101,22-23
0022200343,20221203/PORUTA,2022-12-03,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612757,UTA,POR,111,116,22-23
0022200344,20221204/DENNOP,2022-12-04,15:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612743,NOP,DEN,121,106,22-23
0022200345,20221204/PHXSAS,2022-12-04,16:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612756,SAS,PHX,95,133,22-23
0022200346,20221204/BOSBKN,2022-12-04,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612738,BKN,BOS,92,103,22-23
0022200347,20221204/MEMDET,2022-12-04,18:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612763,DET,MEM,112,122,22-23
0022200348,20221204/CLENYK,2022-12-04,18:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612739,NYK,CLE,92,81,22-23
0022200349,20221204/LALWAS,2022-12-04,18:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612747,WAS,LAL,119,130,22-23
0022200350,20221204/CHISAC,2022-12-04,18:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612741,SAC,CHI,110,101,22-23
0022200351,20221204/INDPOR,2022-12-04,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612754,POR,IND,116,100,22-23
0022200352,20221205/LACCHA,2022-12-05,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612746,CHA,LAC,117,119,22-23
0022200353,20221205/MILORL,2022-12-05,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612749,ORL,MIL,102,109,22-23
0022200354,20221205/OKCATL,2022-12-05,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612760,ATL,OKC,114,121,22-23
0022200355,20221205/BOSTOR,2022-12-05,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612738,TOR,BOS,110,116,22-23
0022200356,20221205/PHIHOU,2022-12-05,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612755,HOU,PHI,132,123,22-23
0022200357,20221205/MIAMEM,2022-12-05,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612748,MEM,MIA,101,93,22-23
0022200358,20221205/PHXDAL,2022-12-05,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612756,DAL,PHX,130,111,22-23
0022200359,20221205/INDGSW,2022-12-05,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612754,GSW,IND,104,112,22-23
0022200360,20221206/LALCLE,2022-12-06,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612747,CLE,LAL,116,102,22-23
0022200361,20221206/DETMIA,2022-12-06,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612765,MIA,DET,96,116,22-23
0022200362,20221206/DALDEN,2022-12-06,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612742,DEN,DAL,115,116,22-23
0022200363,20221207/LACORL,2022-12-07,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612746,ORL,LAC,116,111,22-23
0022200364,20221207/CHABKN,2022-12-07,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612766,BKN,CHA,122,116,22-23
0022200365,20221207/ATLNYK,2022-12-07,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612737,NYK,ATL,113,89,22-23
0022200366,20221207/LALTOR,2022-12-07,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612747,TOR,LAL,126,113,22-23
0022200367,20221207/WASCHI,2022-12-07,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612764,CHI,WAS,115,111,22-23
0022200368,20221207/OKCMEM,2022-12-07,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612760,MEM,OKC,123,102,22-23
0022200369,20221207/SACMIL,2022-12-07,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612758,MIL,SAC,126,113,22-23
0022200370,20221207/INDMIN,2022-12-07,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612754,MIN,IND,121,115,22-23
0022200371,20221207/DETNOP,2022-12-07,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612765,NOP,DET,104,98,22-23
0022200372,20221207/GSWUTA,2022-12-07,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612744,UTA,GSW,124,123,22-23
0022200373,20221207/BOSPHX,2022-12-07,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612738,PHX,BOS,98,125,22-23
0022200374,20221208/LACMIA,2022-12-08,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612746,MIA,LAC,115,110,22-23
0022200375,20221208/HOUSAS,2022-12-08,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612745,SAS,HOU,118,109,22-23
0022200376,20221208/DENPOR,2022-12-08,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,120,121,22-23
0022200377,20221209/NYKCHA,2022-12-09,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612752,CHA,NYK,102,121,22-23
0022200378,20221209/WASIND,2022-12-09,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612764,IND,WAS,121,111,22-23
0022200379,20221209/TORORL,2022-12-09,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612761,ORL,TOR,113,109,22-23
0022200380,20221209/ATLBKN,2022-12-09,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612737,BKN,ATL,120,116,22-23
0022200381,20221209/SACCLE,2022-12-09,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612758,CLE,SAC,95,106,22-23
0022200382,20221209/LALPHI,2022-12-09,19:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612747,PHI,LAL,133,122,22-23
0022200383,20221209/DETMEM,2022-12-09,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612765,MEM,DET,114,103,22-23
0022200384,20221209/PHXNOP,2022-12-09,20:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612756,NOP,PHX,128,117,22-23
0022200385,20221209/MINUTA,2022-12-09,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612750,UTA,MIN,108,118,22-23
0022200386,20221209/MILDAL,2022-12-09,22:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612749,DAL,MIL,105,106,22-23
0022200387,20221210/SASMIA,2022-12-10,17:00:00,,FTX Arena,Miami,3,Final,1610612748,1610612759,MIA,SAS,111,115,22-23
0022200388,20221210/BKNIND,2022-12-10,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612751,IND,BKN,133,136,22-23
0022200389,20221210/LACWAS,2022-12-10,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612746,WAS,LAC,107,114,22-23
0022200390,20221210/OKCCLE,2022-12-10,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612760,CLE,OKC,110,102,22-23
0022200391,20221210/DALCHI,2022-12-10,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612742,CHI,DAL,144,115,22-23
0022200392,20221210/BOSGSW,2022-12-10,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612738,GSW,BOS,123,107,22-23
0022200393,20221210/UTADEN,2022-12-10,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612762,DEN,UTA,115,110,22-23
0022200394,20221210/MINPOR,2022-12-10,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612750,POR,MIN,124,118,22-23
0022200395,20221211/PHXNOP,2022-12-11,15:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612756,NOP,PHX,129,124,22-23
0022200396,20221211/LALDET,2022-12-11,18:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612747,DET,LAL,117,124,22-23
0022200397,20221211/SACNYK,2022-12-11,18:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612758,NYK,SAC,112,99,22-23
0022200398,20221211/TORORL,2022-12-11,18:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612761,ORL,TOR,111,99,22-23
0022200399,20221211/CHAPHI,2022-12-11,18:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612766,PHI,CHA,131,113,22-23
0022200400,20221211/CHIATL,2022-12-11,18:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612741,ATL,CHI,123,122,22-23
0022200401,20221211/MILHOU,2022-12-11,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612749,HOU,MIL,97,92,22-23
0022200402,20221212/MIAIND,2022-12-12,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612748,IND,MIA,82,87,22-23
0022200403,20221212/BKNWAS,2022-12-12,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612751,WAS,BKN,100,112,22-23
0022200404,20221212/ATLMEM,2022-12-12,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612737,MEM,ATL,128,103,22-23
0022200405,20221212/OKCDAL,2022-12-12,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612760,DAL,OKC,121,114,22-23
0022200406,20221212/CLESAS,2022-12-12,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612739,SAS,CLE,112,111,22-23
0022200407,20221212/MINPOR,2022-12-12,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612750,POR,MIN,133,112,22-23
0022200408,20221212/BOSLAC,2022-12-12,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612738,LAC,BOS,113,93,22-23
0022200409,20221213/SACPHI,2022-12-13,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612758,PHI,SAC,123,103,22-23
0022200410,20221213/GSWMIL,2022-12-13,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612744,MIL,GSW,128,111,22-23
0022200411,20221213/PHXHOU,2022-12-13,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612756,HOU,PHX,111,97,22-23
0022200412,20221213/NOPUTA,2022-12-13,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,121,100,22-23
0022200413,20221213/BOSLAL,2022-12-13,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612738,LAL,BOS,118,122,22-23
0022200414,20221214/DETCHA,2022-12-14,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612765,CHA,DET,134,141,22-23
0022200415,20221214/GSWIND,2022-12-14,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612744,IND,GSW,125,119,22-23
0022200416,20221214/ATLORL,2022-12-14,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612737,ORL,ATL,135,124,22-23
0022200417,20221214/SACTOR,2022-12-14,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612758,TOR,SAC,123,124,22-23
0022200418,20221214/NYKCHI,2022-12-14,19:30:00,,United Center,Chicago,3,Final,1610612741,1610612752,CHI,NYK,120,128,22-23
0022200419,20221214/MIAOKC,2022-12-14,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612748,OKC,MIA,108,110,22-23
0022200420,20221214/PORSAS,2022-12-14,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612757,SAS,POR,112,128,22-23
0022200421,20221214/CLEDAL,2022-12-14,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612739,DAL,CLE,90,105,22-23
0022200422,20221214/WASDEN,2022-12-14,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612764,DEN,WAS,141,128,22-23
0022200423,20221214/MINLAC,2022-12-14,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612750,LAC,MIN,99,88,22-23
0022200424,20221215/MIAHOU,2022-12-15,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612748,HOU,MIA,108,111,22-23
0022200425,20221215/MILMEM,2022-12-15,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612749,MEM,MIL,142,101,22-23
0022200426,20221215/NOPUTA,2022-12-15,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,132,129,22-23
0022200427,20221215/PHXLAC,2022-12-15,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612756,LAC,PHX,95,111,22-23
0022200428,20221216/ATLCHA,2022-12-16,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612737,CHA,ATL,106,125,22-23
0022200429,20221216/SACDET,2022-12-16,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612758,DET,SAC,113,122,22-23
0022200430,20221216/ORLBOS,2022-12-16,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,109,117,22-23
0022200431,20221216/INDCLE,2022-12-16,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612754,CLE,IND,118,112,22-23
0022200432,20221216/GSWPHI,2022-12-16,19:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612744,PHI,GSW,118,106,22-23
0022200433,20221216/BKNTOR,2022-12-16,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612751,TOR,BKN,116,119,22-23
0022200434,20221216/NYKCHI,2022-12-16,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612752,CHI,NYK,91,114,22-23
0022200435,20221216/MINOKC,2022-12-16,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612750,OKC,MIN,110,112,22-23
0022200436,20221216/PORDAL,2022-12-16,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612757,DAL,POR,130,110,22-23
0022200437,20221216/DENLAL,2022-12-16,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612743,LAL,DEN,126,108,22-23
0022200438,20221217/WASLAC,2022-12-17,16:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612764,LAC,WAS,102,93,22-23
0022200439,20221217/MIASAS,2022-12-17,17:00:00,,Mexico City Arena,"Mexico City, Mexico",3,Final,1610612759,1610612748,SAS,MIA,101,111,22-23
0022200440,20221217/DALCLE,2022-12-17,20:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612742,CLE,DAL,100,99,22-23
0022200441,20221217/PORHOU,2022-12-17,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612757,HOU,POR,95,107,22-23
0022200442,20221217/UTAMIL,2022-12-17,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612762,MIL,UTA,123,97,22-23
0022200443,20221217/MEMOKC,2022-12-17,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612763,OKC,MEM,115,109,22-23
0022200444,20221217/NOPPHX,2022-12-17,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612740,PHX,NOP,118,114,22-23
0022200445,20221218/ORLBOS,2022-12-18,15:00:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,92,95,22-23
0022200446,20221218/NYKIND,2022-12-18,17:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612752,IND,NYK,106,109,22-23
0022200447,20221218/BKNDET,2022-12-18,18:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612751,DET,BKN,121,124,22-23
0022200448,20221218/GSWTOR,2022-12-18,18:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612744,TOR,GSW,110,126,22-23
0022200449,20221218/CHIMIN,2022-12-18,19:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612741,MIN,CHI,150,126,22-23
0022200450,20221218/CHADEN,2022-12-18,20:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612766,DEN,CHA,119,115,22-23
0022200451,20221218/WASLAL,2022-12-18,21:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612764,LAL,WAS,119,117,22-23
0022200452,20221219/UTACLE,2022-12-19,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612762,CLE,UTA,122,99,22-23
0022200453,20221219/TORPHI,2022-12-19,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612761,PHI,TOR,104,101,22-23
0022200454,20221219/ORLATL,2022-12-19,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612753,ATL,ORL,126,125,22-23
0022200455,20221219/SASHOU,2022-12-19,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612759,HOU,SAS,105,124,22-23
0022200456,20221219/DALMIN,2022-12-19,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612742,MIN,DAL,116,106,22-23
0022200457,20221219/MILNOP,2022-12-19,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612749,NOP,MIL,119,128,22-23
0022200458,20221219/POROKC,2022-12-19,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612757,OKC,POR,123,121,22-23
0022200459,20221219/LALPHX,2022-12-19,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612747,PHX,LAL,130,104,22-23
0022200460,20221219/CHASAC,2022-12-19,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612766,SAC,CHA,119,125,22-23
0022200461,20221220/UTADET,2022-12-20,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612762,DET,UTA,111,126,22-23
0022200462,20221220/CHIMIA,2022-12-20,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612741,MIA,CHI,103,113,22-23
0022200463,20221220/GSWNYK,2022-12-20,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612744,NYK,GSW,132,94,22-23
0022200464,20221220/WASPHX,2022-12-20,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612764,PHX,WAS,110,113,22-23
0022200465,20221220/MEMDEN,2022-12-20,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612763,DEN,MEM,105,91,22-23
0022200466,20221221/MILCLE,2022-12-21,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612749,CLE,MIL,114,106,22-23
0022200467,20221221/DETPHI,2022-12-21,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612765,PHI,DET,113,93,22-23
0022200468,20221221/CHIATL,2022-12-21,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612741,ATL,CHI,108,110,22-23
0022200469,20221221/INDBOS,2022-12-21,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612754,BOS,IND,112,117,22-23
0022200470,20221221/GSWBKN,2022-12-21,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612744,BKN,GSW,143,113,22-23
0022200471,20221221/TORNYK,2022-12-21,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612761,NYK,TOR,106,113,22-23
0022200472,20221221/ORLHOU,2022-12-21,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612753,HOU,ORL,110,116,22-23
0022200473,20221221/DALMIN,2022-12-21,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612742,MIN,DAL,99,104,22-23
0022200474,20221221/POROKC,2022-12-21,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612757,OKC,POR,101,98,22-23
0022200475,20221221/LALSAC,2022-12-21,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612747,SAC,LAL,134,120,22-23
0022200476,20221221/CHALAC,2022-12-21,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612766,LAC,CHA,126,105,22-23
0022200477,20221222/SASNOP,2022-12-22,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612759,NOP,SAS,126,117,22-23
0022200478,20221222/WASUTA,2022-12-22,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612764,UTA,WAS,120,112,22-23
0022200479,20221223/SASORL,2022-12-23,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612759,ORL,SAS,133,113,22-23
0022200480,20221223/LACPHI,2022-12-23,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612746,PHI,LAC,119,114,22-23
0022200481,20221223/DETATL,2022-12-23,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612765,ATL,DET,130,105,22-23
0022200482,20221223/MINBOS,2022-12-23,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612750,BOS,MIN,121,109,22-23
0022200483,20221223/MILBKN,2022-12-23,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612749,BKN,MIL,118,100,22-23
0022200484,20221223/TORCLE,2022-12-23,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612761,CLE,TOR,107,118,22-23
0022200485,20221223/CHINYK,2022-12-23,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612741,NYK,CHI,117,118,22-23
0022200486,20221223/INDMIA,2022-12-23,20:00:00,,FTX Arena,Miami,3,Final,1610612748,1610612754,MIA,IND,108,111,22-23
0022200487,20221223/DALHOU,2022-12-23,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612742,HOU,DAL,106,112,22-23
0022200488,20221223/NOPOKC,2022-12-23,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612740,OKC,NOP,125,128,22-23
0022200489,20221223/PORDEN,2022-12-23,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612757,DEN,POR,120,107,22-23
0022200490,20221223/MEMPHX,2022-12-23,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612763,PHX,MEM,100,125,22-23
0022200491,20221223/WASSAC,2022-12-23,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612764,SAC,WAS,111,125,22-23
0022200492,20221223/CHALAL,2022-12-23,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612766,LAL,CHA,130,134,22-23
0022200493,20221225/PHINYK,2022-12-25,12:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612755,NYK,PHI,112,119,22-23
