gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0021600610,20170115/OKCSAC,2017-01-15,21:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612760,SAC,OKC,118,122,16-17
0021600611,20170115/CHIMEM,2017-01-15,21:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612741,MEM,CHI,104,108,16-17
0021600612,20170115/DETLAL,2017-01-15,21:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612765,LAL,DET,97,102,16-17
0021600613,20170116/ATLNYK,2017-01-16,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612737,NYK,ATL,107,108,16-17
0021600614,20170116/PORWAS,2017-01-16,14:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612757,WAS,POR,120,101,16-17
0021600615,20170116/PHIMIL,2017-01-16,15:30:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612755,MIL,PHI,104,113,16-17
0021600616,20170116/NOPIND,2017-01-16,16:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612740,IND,NOP,98,95,16-17
0021600617,20170116/ORLDEN,2017-01-16,17:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612753,DEN,ORL,125,112,16-17
0021600618,20170116/CHABOS,2017-01-16,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612766,BOS,CHA,108,98,16-17
0021600619,20170116/CLEGSW,2017-01-16,20:00:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612739,GSW,CLE,126,91,16-17
0021600620,20170116/UTAPHX,2017-01-16,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612762,PHX,UTA,101,106,16-17
0021600621,20170116/OKCLAC,2017-01-16,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612760,LAC,OKC,120,98,16-17
0021600622,20170117/TORBKN,2017-01-17,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612761,BKN,TOR,109,119,16-17
0021600623,20170117/HOUMIA,2017-01-17,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612745,MIA,HOU,109,103,16-17
0021600624,20170117/DALCHI,2017-01-17,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612742,CHI,DAL,98,99,16-17
0021600625,20170117/MINSAS,2017-01-17,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612750,SAS,MIN,122,114,16-17
0021600626,20170117/DENLAL,2017-01-17,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612743,LAL,DEN,121,127,16-17
0021600627,20170118/TORPHI,2017-01-18,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612761,PHI,TOR,94,89,16-17
0021600628,20170118/MEMWAS,2017-01-18,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612763,WAS,MEM,104,101,16-17
0021600629,20170118/PORCHA,2017-01-18,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612757,CHA,POR,107,85,16-17
0021600630,20170118/NYKBOS,2017-01-18,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612752,BOS,NYK,106,117,16-17
0021600631,20170118/ORLNOP,2017-01-18,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612753,NOP,ORL,118,98,16-17
0021600632,20170118/MILHOU,2017-01-18,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612749,HOU,MIL,111,92,16-17
0021600633,20170118/ATLDET,2017-01-18,20:00:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612737,DET,ATL,118,95,16-17
0021600634,20170118/OKCGSW,2017-01-18,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612760,GSW,OKC,121,100,16-17
0021600635,20170118/INDSAC,2017-01-18,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612754,SAC,IND,100,106,16-17
0021600636,20170119/PHXCLE,2017-01-19,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612756,CLE,PHX,118,103,16-17
0021600637,20170119/DALMIA,2017-01-19,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612742,MIA,DAL,99,95,16-17
0021600638,20170119/WASNYK,2017-01-19,20:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612764,NYK,WAS,110,113,16-17
0021600639,20170119/DENSAS,2017-01-19,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612743,SAS,DEN,118,104,16-17
0021600640,20170119/MINLAC,2017-01-19,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612750,LAC,MIN,101,104,16-17
0021600641,20170120/PORPHI,2017-01-20,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612757,PHI,POR,93,92,16-17
0021600642,20170120/TORCHA,2017-01-20,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612761,CHA,TOR,113,78,16-17
0021600643,20170120/MILORL,2017-01-20,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612749,ORL,MIL,112,96,16-17
0021600644,20170120/SACMEM,2017-01-20,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612758,MEM,SAC,107,91,16-17
0021600645,20170120/BKNNOP,2017-01-20,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612751,NOP,BKN,114,143,16-17
0021600646,20170120/GSWHOU,2017-01-20,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612744,HOU,GSW,108,125,16-17
0021600647,20170120/CHIATL,2017-01-20,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612741,ATL,CHI,102,93,16-17
0021600648,20170120/UTADAL,2017-01-20,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612762,DAL,UTA,107,112,16-17
0021600649,20170120/INDLAL,2017-01-20,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612754,LAL,IND,108,95,16-17
0021600650,20170121/PORBOS,2017-01-21,17:00:00,,TD Garden,Boston,3,Final,1610612738,1610612757,BOS,POR,123,127,16-17
0021600651,20170121/WASDET,2017-01-21,18:00:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612764,DET,WAS,113,112,16-17
0021600652,20170121/BKNCHA,2017-01-21,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612751,CHA,BKN,112,105,16-17
0021600653,20170121/PHIATL,2017-01-21,19:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612755,ATL,PHI,110,93,16-17
0021600654,20170121/PHXNYK,2017-01-21,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612756,NYK,PHX,105,107,16-17
0021600655,20170121/MILMIA,2017-01-21,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612749,MIA,MIL,109,97,16-17
0021600656,20170121/HOUMEM,2017-01-21,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612745,MEM,HOU,95,119,16-17
0021600657,20170121/SASCLE,2017-01-21,20:30:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612759,CLE,SAS,115,118,16-17
0021600658,20170121/LACDEN,2017-01-21,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612746,DEN,LAC,123,98,16-17
0021600659,20170121/INDUTA,2017-01-21,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612754,UTA,IND,109,100,16-17
0021600660,20170121/SACCHI,2017-01-21,21:00:00,,United Center,Chicago,3,Final,1610612741,1610612758,CHI,SAC,102,99,16-17
0021600661,20170122/GSWORL,2017-01-22,12:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612744,ORL,GSW,98,118,16-17
0021600662,20170122/LALDAL,2017-01-22,15:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612747,DAL,LAL,122,73,16-17
0021600663,20170122/PHXTOR,2017-01-22,18:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612756,TOR,PHX,103,115,16-17
0021600664,20170122/DENMIN,2017-01-22,19:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612743,MIN,DEN,111,108,16-17
0021600665,20170123/WASCHA,2017-01-23,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612764,CHA,WAS,99,109,16-17
0021600666,20170123/SASBKN,2017-01-23,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612759,BKN,SAS,86,112,16-17
0021600667,20170123/LACATL,2017-01-23,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612746,ATL,LAC,105,115,16-17
0021600668,20170123/GSWMIA,2017-01-23,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612744,MIA,GSW,105,102,16-17
0021600669,20170123/SACDET,2017-01-23,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612758,DET,SAC,104,109,16-17
0021600670,20170123/HOUMIL,2017-01-23,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612745,MIL,HOU,127,114,16-17
0021600671,20170123/CLENOP,2017-01-23,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612739,NOP,CLE,124,122,16-17
0021600672,20170123/NYKIND,2017-01-23,20:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612752,IND,NYK,103,109,16-17
0021600673,20170123/OKCUTA,2017-01-23,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612760,UTA,OKC,95,97,16-17
0021600674,20170124/SASTOR,2017-01-24,19:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612759,TOR,SAS,106,108,16-17
0021600675,20170124/LACPHI,2017-01-24,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612746,PHI,LAC,121,110,16-17
0021600676,20170124/BOSWAS,2017-01-24,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612738,WAS,BOS,123,108,16-17
0021600677,20170124/CHIORL,2017-01-24,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612741,ORL,CHI,92,100,16-17
0021600678,20170124/UTADEN,2017-01-24,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612762,DEN,UTA,103,93,16-17
0021600679,20170124/MINPHX,2017-01-24,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612750,PHX,MIN,111,112,16-17
0021600680,20170125/SACCLE,2017-01-25,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612758,CLE,SAC,112,116,16-17
0021600681,20170125/HOUBOS,2017-01-25,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612745,BOS,HOU,120,109,16-17
0021600682,20170125/MIABKN,2017-01-25,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612748,BKN,MIA,106,109,16-17
0021600683,20170125/ATLCHI,2017-01-25,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612737,CHI,ATL,114,119,16-17
0021600684,20170125/PHIMIL,2017-01-25,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612755,MIL,PHI,109,114,16-17
0021600685,20170125/TORMEM,2017-01-25,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612761,MEM,TOR,101,99,16-17
0021600686,20170125/OKCNOP,2017-01-25,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612760,NOP,OKC,105,114,16-17
0021600687,20170125/GSWCHA,2017-01-25,20:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612744,CHA,GSW,103,113,16-17
0021600688,20170125/NYKDAL,2017-01-25,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612752,DAL,NYK,103,95,16-17
0021600689,20170125/LALPOR,2017-01-25,22:30:00,,Moda Center,Portland,3,Final,1610612757,1610612747,POR,LAL,105,98,16-17
0021600690,20170126/DALOKC,2017-01-26,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612742,OKC,DAL,109,98,16-17
0021600691,20170126/INDMIN,2017-01-26,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612754,MIN,IND,103,109,16-17
0021600692,20170126/PHXDEN,2017-01-26,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612756,DEN,PHX,127,120,16-17
0021600693,20170126/LALUTA,2017-01-26,22:30:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612747,UTA,LAL,96,88,16-17
0021600696,20170127/SACIND,2017-01-27,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612758,IND,SAC,115,111,16-17
0021600695,20170127/BKNCLE,2017-01-27,19:30:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612751,CLE,BKN,124,116,16-17
0021600697,20170127/ORLBOS,2017-01-27,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,128,98,16-17
0021600698,20170127/MILTOR,2017-01-27,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612749,TOR,MIL,102,86,16-17
0021600699,20170127/CHANYK,2017-01-27,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612766,NYK,CHA,110,107,16-17
0021600694,20170127/HOUPHI,2017-01-27,20:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612745,PHI,HOU,118,123,16-17
0021600700,20170127/MIACHI,2017-01-27,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612748,CHI,MIA,88,100,16-17
0021600701,20170127/SASNOP,2017-01-27,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612759,NOP,SAS,119,103,16-17
0021600702,20170127/WASATL,2017-01-27,20:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612764,ATL,WAS,86,112,16-17
0021600703,20170127/MEMPOR,2017-01-27,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612763,POR,MEM,112,109,16-17
0021600704,20170128/SACCHA,2017-01-28,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612758,CHA,SAC,106,109,16-17
0021600705,20170128/DETMIA,2017-01-28,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612765,MIA,DET,116,103,16-17
0021600706,20170128/BOSMIL,2017-01-28,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612738,MIL,BOS,108,112,16-17
0021600707,20170128/LACGSW,2017-01-28,20:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612746,GSW,LAC,144,98,16-17
0021600708,20170128/MEMUTA,2017-01-28,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612763,UTA,MEM,95,102,16-17
0021600709,20170128/DENPHX,2017-01-28,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612743,PHX,DEN,112,123,16-17
0021600710,20170128/BKNMIN,2017-01-28,21:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612751,MIN,BKN,129,109,16-17
0021600711,20170129/NYKATL,2017-01-29,15:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612752,ATL,NYK,142,139,16-17
0021600712,20170129/OKCCLE,2017-01-29,15:30:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612760,CLE,OKC,107,91,16-17
0021600713,20170129/HOUIND,2017-01-29,18:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612745,IND,HOU,120,101,16-17
0021600714,20170129/WASNOP,2017-01-29,18:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612764,NOP,WAS,94,107,16-17
0021600715,20170129/ORLTOR,2017-01-29,18:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612753,TOR,ORL,113,114,16-17
0021600716,20170129/PHICHI,2017-01-29,19:00:00,,United Center,Chicago,3,Final,1610612741,1610612755,CHI,PHI,121,108,16-17
0021600717,20170129/DALSAS,2017-01-29,19:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612742,SAS,DAL,101,105,16-17
0021600718,20170129/GSWPOR,2017-01-29,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612744,POR,GSW,111,113,16-17
0021600266,20170130/SACPHI,2017-01-30,18:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612758,PHI,SAC,122,119,16-17
0021600719,20170130/BKNMIA,2017-01-30,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612751,MIA,BKN,104,96,16-17
0021600720,20170130/ORLMIN,2017-01-30,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612753,MIN,ORL,111,105,16-17
0021600721,20170130/DETBOS,2017-01-30,20:00:00,,TD Garden,Boston,3,Final,1610612738,1610612765,BOS,DET,113,109,16-17
0021600722,20170130/CLEDAL,2017-01-30,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612739,DAL,CLE,104,97,16-17
0021600723,20170130/MEMPHX,2017-01-30,22:30:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612763,PHX,MEM,96,115,16-17
0021600724,20170131/NYKWAS,2017-01-31,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612752,WAS,NYK,117,101,16-17
0021600725,20170131/NOPTOR,2017-01-31,19:00:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612740,TOR,NOP,108,106,16-17
0021600726,20170131/SACHOU,2017-01-31,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612758,HOU,SAC,105,83,16-17
0021600727,20170131/OKCSAS,2017-01-31,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612760,SAS,OKC,108,94,16-17
0021600728,20170131/CHAPOR,2017-01-31,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612766,POR,CHA,115,98,16-17
0021600729,20170131/DENLAL,2017-01-31,22:30:00,,Staples Center,Los Angeles,3,Final,1610612747,1610612743,LAL,DEN,120,116,16-17
0021600730,20170201/INDORL,2017-02-01,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612754,ORL,IND,88,98,16-17
0021600731,20170201/MINCLE,2017-02-01,19:00:00,,Quicken Loans Arena,Cleveland,3,Final,1610612739,1610612750,CLE,MIN,125,97,16-17
0021600732,20170201/TORBOS,2017-02-01,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612761,BOS,TOR,109,104,16-17
0021600733,20170201/NYKBKN,2017-02-01,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612752,BKN,NYK,90,95,16-17
0021600734,20170201/ATLMIA,2017-02-01,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612737,MIA,ATL,116,93,16-17
0021600735,20170201/NOPDET,2017-02-01,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612740,DET,NOP,118,98,16-17
0021600736,20170201/PHIDAL,2017-02-01,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612755,DAL,PHI,113,95,16-17
0021600737,20170201/MEMDEN,2017-02-01,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612763,DEN,MEM,99,119,16-17
0021600738,20170201/MILUTA,2017-02-01,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612749,UTA,MIL,104,88,16-17
0021600739,20170201/LACPHX,2017-02-01,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612746,PHX,LAC,114,124,16-17
0021600740,20170201/CHIOKC,2017-02-01,21:30:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612741,OKC,CHI,100,128,16-17
0021600741,20170201/CHAGSW,2017-02-01,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612766,GSW,CHA,126,111,16-17
0021600742,20170202/LALWAS,2017-02-02,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612747,WAS,LAL,116,108,16-17
0021600743,20170202/ATLHOU,2017-02-02,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612737,HOU,ATL,108,113,16-17
0021600744,20170202/PHISAS,2017-02-02,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612755,SAS,PHI,102,86,16-17
0021600745,20170202/GSWLAC,2017-02-02,22:30:00,,Staples Center,Los Angeles,3,Final,1610612746,1610612744,LAC,GSW,120,133,16-17
0021600746,20170203/TORORL,2017-02-03,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612761,ORL,TOR,102,94,16-17
0021600747,20170203/INDBKN,2017-02-03,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612754,BKN,IND,97,106,16-17
0021600748,20170203/MINDET,2017-02-03,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612750,DET,MIN,116,108,16-17
0021600749,20170203/CHIHOU,2017-02-03,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612741,HOU,CHI,121,117,16-17
0021600750,20170203/MEMOKC,2017-02-03,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612763,OKC,MEM,114,102,16-17
0021600751,20170203/LALBOS,2017-02-03,20:00:00,,TD Garden,Boston,3,Final,1610612738,1610612747,BOS,LAL,113,107,16-17
0021600752,20170203/MILDEN,2017-02-03,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612749,DEN,MIL,121,117,16-17
0021600753,20170203/PHXSAC,2017-02-03,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612756,SAC,PHX,103,105,16-17
0021600754,20170203/DALPOR,2017-02-03,22:30:00,,Moda Center,Portland,3,Final,1610612757,1610612742,POR,DAL,104,108,16-17
0021600755,20170204/NOPWAS,2017-02-04,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612740,WAS,NOP,105,91,16-17
0021600756,20170204/ORLATL,2017-02-04,19:00:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612753,ATL,ORL,113,86,16-17
0021600757,20170204/DETIND,2017-02-04,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612765,IND,DET,105,84,16-17
0021600758,20170204/PHIMIA,2017-02-04,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612755,MIA,PHI,125,102,16-17
0021600759,20170204/CLENYK,2017-02-04,20:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612739,NYK,CLE,104,111,16-17
0021600760,20170204/CHAUTA,2017-02-04,21:00:00,,Vivint Smart Home Arena,Salt Lake City,3,Final,1610612762,1610612766,UTA,CHA,105,98,16-17
0021600761,20170204/MILPHX,2017-02-04,21:00:00,,Talking Stick Resort Arena,Phoenix,3,Final,1610612756,1610612749,PHX,MIL,112,137,16-17
0021600762,20170204/DENSAS,2017-02-04,21:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612743,SAS,DEN,121,97,16-17
0021600763,20170204/MEMMIN,2017-02-04,21:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612763,MIN,MEM,99,107,16-17
0021600764,20170204/GSWSAC,2017-02-04,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612744,SAC,GSW,109,106,16-17
0021600765,20170205/TORBKN,2017-02-05,12:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612761,BKN,TOR,95,103,16-17
0021600766,20170205/LACBOS,2017-02-05,14:00:00,,TD Garden,Boston,3,Final,1610612738,1610612746,BOS,LAC,107,102,16-17
0021600767,20170205/POROKC,2017-02-05,15:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612757,OKC,POR,105,99,16-17
0021600768,20170206/LALNYK,2017-02-06,19:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612747,NYK,LAL,107,121,16-17
0021600769,20170206/CLEWAS,2017-02-06,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612739,WAS,CLE,135,140,16-17
0021600770,20170206/OKCIND,2017-02-06,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612760,IND,OKC,93,90,16-17
0021600771,20170206/LACTOR,2017-02-06,19:30:00,,Air Canada Centre,Toronto,3,Final,1610612761,1610612746,TOR,LAC,118,109,16-17
0021600772,20170206/UTAATL,2017-02-06,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612762,ATL,UTA,95,120,16-17
0021600773,20170206/PHIDET,2017-02-06,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612755,DET,PHI,113,96,16-17
0021600774,20170206/PHXNOP,2017-02-06,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612756,NOP,PHX,111,106,16-17
0021600775,20170206/MIAMIN,2017-02-06,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612748,MIN,MIA,113,115,16-17
0021600776,20170206/DALDEN,2017-02-06,21:00:00,,Pepsi Center,Denver,3,Final,1610612743,1610612742,DEN,DAL,110,87,16-17
0021600777,20170206/SASMEM,2017-02-06,21:30:00,,FedExForum,Memphis,3,Final,1610612763,1610612759,MEM,SAS,89,74,16-17
0021600778,20170206/CHISAC,2017-02-06,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612741,SAC,CHI,107,112,16-17
0021600779,20170207/BKNCHA,2017-02-07,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612751,CHA,BKN,111,107,16-17
0021600780,20170207/ORLHOU,2017-02-07,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612753,HOU,ORL,128,104,16-17
0021600781,20170207/PORDAL,2017-02-07,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612757,DAL,POR,113,114,16-17
0021600782,20170208/SASPHI,2017-02-08,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612759,PHI,SAS,103,111,16-17
0021600783,20170208/CLEIND,2017-02-08,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612739,IND,CLE,117,132,16-17
0021600784,20170208/WASBKN,2017-02-08,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612764,BKN,WAS,110,114,16-17
0021600785,20170208/DENATL,2017-02-08,19:30:00,,Philips Arena,Atlanta,3,Final,1610612737,1610612743,ATL,DEN,117,106,16-17
0021600786,20170208/LALDET,2017-02-08,19:30:00,,Palace of Auburn Hills,Detroit,3,Final,1610612765,1610612747,DET,LAL,121,102,16-17
0021600787,20170208/MIAMIL,2017-02-08,20:00:00,,BMO Harris Bradley Center,Milwaukee,3,Final,1610612749,1610612748,MIL,MIA,88,106,16-17
0021600788,20170208/PHXMEM,2017-02-08,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612756,MEM,PHX,110,91,16-17
0021600789,20170208/UTANOP,2017-02-08,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612762,NOP,UTA,94,127,16-17
0021600790,20170208/TORMIN,2017-02-08,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612761,MIN,TOR,112,109,16-17
0021600791,20170208/LACNYK,2017-02-08,20:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612746,NYK,LAC,115,119,16-17
0021600792,20170208/CHIGSW,2017-02-08,22:30:00,,ORACLE Arena,Oakland,3,Final,1610612744,1610612741,GSW,CHI,123,92,16-17
0021600793,20170208/BOSSAC,2017-02-08,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612738,SAC,BOS,108,92,16-17
0021600794,20170209/HOUCHA,2017-02-09,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612745,CHA,HOU,95,107,16-17
0021600795,20170209/PHIORL,2017-02-09,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612755,ORL,PHI,111,112,16-17
